# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, price
3.000000000000000000e+01, 1.321289062500000000e+01, 2.299804687500000000e+01, 2.780273437500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.821289062500000000e+01, 7.998046875000000000e+00, 1.280273437500000000e+00, 1.831450700759887695e+00
3.000000000000000000e+01, 9.462890625000000000e+00, 1.924804687500000000e+01, 1.655273437500000000e+00, 4.035368263721466064e-01
3.000000000000000000e+01, 2.446289062500000000e+01, 4.248046875000000000e+00, 1.552734375000000000e-01, 5.471488475799560547e+00
3.000000000000000000e+01, 1.962890625000000000e+00, 1.174804687500000000e+01, 2.405273437500000000e+00, 7.977813243865966797e+00
3.000000000000000000e+01, 1.696289062500000000e+01, 2.674804687500000000e+01, 9.052734375000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.133789062500000000e+01, 9.873046875000000000e+00, 3.427734375000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.633789062500000000e+01, 2.487304687500000000e+01, 1.842773437500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.837890625000000000e+00, 1.737304687500000000e+01, 1.092773437500000000e+00, 5.973194122314453125e+00
3.000000000000000000e+01, 1.883789062500000000e+01, 2.373046875000000000e+00, 2.592773437500000000e+00, 7.586313247680664062e+00
3.000000000000000000e+01, 8.789062500000000000e-02, 2.862304687500000000e+01, 7.177734375000000000e-01, 9.686470985412597656e+00
3.000000000000000000e+01, 1.508789062500000000e+01, 1.362304687500000000e+01, 2.217773437500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.587890625000000000e+00, 6.123046875000000000e+00, 1.467773437500000000e+00, 3.724898338317871094e+00
3.000000000000000000e+01, 2.258789062500000000e+01, 2.112304687500000000e+01, 2.967773437500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.129394531250000000e+01, 2.468261718750000000e+01, 1.964355468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.629394531250000000e+01, 9.682617187500000000e+00, 4.643554687500000000e-01, 6.700610369443893433e-02
3.000000000000000000e+01, 3.793945312500000000e+00, 2.182617187500000000e+00, 2.714355468750000000e+00, 7.788858890533447266e+00
3.000000000000000000e+01, 1.879394531250000000e+01, 1.718261718750000000e+01, 1.214355468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.394531250000000000e-02, 1.343261718750000000e+01, 1.589355468750000000e+00, 9.815980911254882812e+00
3.000000000000000000e+01, 1.504394531250000000e+01, 2.843261718750000000e+01, 8.935546875000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 7.543945312500000000e+00, 2.093261718750000000e+01, 2.339355468750000000e+00, 2.390208005905151367e+00
3.000000000000000000e+01, 2.254394531250000000e+01, 5.932617187500000000e+00, 8.393554687500000000e-01, 3.853635787963867188e+00
3.000000000000000000e+01, 5.668945312500000000e+00, 1.530761718750000000e+01, 2.768554687500000000e-01, 4.062414646148681641e+00
3.000000000000000000e+01, 2.066894531250000000e+01, 3.076171875000000000e-01, 1.776855468750000000e+00, 9.570813179016113281e+00
3.000000000000000000e+01, 1.316894531250000000e+01, 7.807617187500000000e+00, 1.026855468750000000e+00, 1.997002243995666504e+00
3.000000000000000000e+01, 2.816894531250000000e+01, 2.280761718750000000e+01, 2.526855468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.418945312500000000e+00, 4.057617187500000000e+00, 6.518554687500000000e-01, 5.710303783416748047e+00
3.000000000000000000e+01, 2.441894531250000000e+01, 1.905761718750000000e+01, 2.151855468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.918945312500000000e+00, 2.655761718750000000e+01, 1.401855468750000000e+00, 7.922510623931884766e+00
3.000000000000000000e+01, 1.691894531250000000e+01, 1.155761718750000000e+01, 2.901855468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.856445312500000000e+00, 1.245117187500000000e+00, 2.433105468750000000e+00, 8.698353767395019531e+00
3.000000000000000000e+01, 1.785644531250000000e+01, 1.624511718750000000e+01, 9.331054687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.035644531250000000e+01, 2.374511718750000000e+01, 1.683105468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.535644531250000000e+01, 8.745117187500000000e+00, 1.831054687500000000e-01, 9.771237969398498535e-01
3.000000000000000000e+01, 1.410644531250000000e+01, 1.999511718750000000e+01, 2.808105468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.910644531250000000e+01, 4.995117187500000000e+00, 1.308105468750000000e+00, 4.837116718292236328e+00
3.000000000000000000e+01, 6.606445312500000000e+00, 1.249511718750000000e+01, 2.058105468750000000e+00, 3.299807310104370117e+00
3.000000000000000000e+01, 2.160644531250000000e+01, 2.749511718750000000e+01, 5.581054687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.481445312500000000e+00, 1.062011718750000000e+01, 1.495605468750000000e+00, 1.369241237640380859e+00
3.000000000000000000e+01, 2.348144531250000000e+01, 2.562011718750000000e+01, 2.995605468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.814453125000000000e-01, 1.812011718750000000e+01, 7.456054687500000000e-01, 8.795637130737304688e+00
3.000000000000000000e+01, 1.598144531250000000e+01, 3.120117187500000000e+00, 2.245605468750000000e+00, 6.804727077484130859e+00
3.000000000000000000e+01, 4.731445312500000000e+00, 2.937011718750000000e+01, 1.120605468750000000e+00, 5.082370281219482422e+00
3.000000000000000000e+01, 1.973144531250000000e+01, 1.437011718750000000e+01, 2.620605468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.223144531250000000e+01, 6.870117187500000000e+00, 3.706054687500000000e-01, 2.870370149612426758e+00
3.000000000000000000e+01, 2.723144531250000000e+01, 2.187011718750000000e+01, 1.870605468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.262695312500000000e+00, 9.213867187500000000e+00, 6.049804687500000000e-01, 5.500648021697998047e+00
3.000000000000000000e+01, 1.926269531250000000e+01, 2.421386718750000000e+01, 2.104980468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.176269531250000000e+01, 1.671386718750000000e+01, 1.354980468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.676269531250000000e+01, 1.713867187500000000e+00, 2.854980468750000000e+00, 8.271641731262207031e+00
3.000000000000000000e+01, 8.012695312500000000e+00, 2.796386718750000000e+01, 2.299804687500000000e-01, 1.714104056358337402e+00
3.000000000000000000e+01, 2.301269531250000000e+01, 1.296386718750000000e+01, 1.729980468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.126953125000000000e-01, 5.463867187500000000e+00, 9.799804687500000000e-01, 9.287329673767089844e+00
3.000000000000000000e+01, 1.551269531250000000e+01, 2.046386718750000000e+01, 2.479980468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.363769531250000000e+01, 3.588867187500000000e+00, 1.542480468750000000e+00, 6.266438007354736328e+00
3.000000000000000000e+01, 2.863769531250000000e+01, 1.858886718750000000e+01, 4.248046875000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 6.137695312500000000e+00, 2.608886718750000000e+01, 2.292480468750000000e+00, 3.791802406311035156e+00
3.000000000000000000e+01, 2.113769531250000000e+01, 1.108886718750000000e+01, 7.924804687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.387695312500000000e+00, 2.233886718750000000e+01, 1.917480468750000000e+00, 7.504636764526367188e+00
3.000000000000000000e+01, 1.738769531250000000e+01, 7.338867187500000000e+00, 4.174804687500000000e-01, 2.406187057495117188e+00
3.000000000000000000e+01, 9.887695312500000000e+00, 1.483886718750000000e+01, 2.667480468750000000e+00, 7.910795509815216064e-02
3.000000000000000000e+01, 2.488769531250000000e+01, 2.983886718750000000e+01, 1.167480468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.082519531250000000e+01, 1.765136718750000000e+01, 1.073730468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.582519531250000000e+01, 2.651367187500000000e+00, 2.573730468750000000e+00, 7.306096553802490234e+00
3.000000000000000000e+01, 3.325195312500000000e+00, 1.015136718750000000e+01, 3.237304687500000000e-01, 6.410727024078369141e+00
3.000000000000000000e+01, 1.832519531250000000e+01, 2.515136718750000000e+01, 1.823730468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.075195312500000000e+00, 6.401367187500000000e+00, 1.448730468750000000e+00, 3.444702863693237305e+00
3.000000000000000000e+01, 2.207519531250000000e+01, 2.140136718750000000e+01, 2.948730468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.457519531250000000e+01, 2.890136718750000000e+01, 6.987304687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.957519531250000000e+01, 1.390136718750000000e+01, 2.198730468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.450195312500000000e+00, 2.327636718750000000e+01, 2.761230468750000000e+00, 8.525956153869628906e+00
3.000000000000000000e+01, 1.645019531250000000e+01, 8.276367187500000000e+00, 1.261230468750000000e+00, 1.551258802413940430e+00
3.000000000000000000e+01, 8.950195312500000000e+00, 7.763671875000000000e-01, 2.011230468750000000e+00, 9.125243186950683594e+00
3.000000000000000000e+01, 2.395019531250000000e+01, 1.577636718750000000e+01, 5.112304687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.270019531250000000e+01, 1.202636718750000000e+01, 2.386230468750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.770019531250000000e+01, 2.702636718750000000e+01, 8.862304687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.200195312500000000e+00, 1.952636718750000000e+01, 1.636230468750000000e+00, 4.664353370666503906e+00
3.000000000000000000e+01, 2.020019531250000000e+01, 4.526367187500000000e+00, 1.362304687500000000e-01, 5.191317558288574219e+00
3.000000000000000000e+01, 7.470703125000000000e-01, 1.882324218750000000e+01, 1.237792968750000000e+00, 9.078252792358398438e+00
3.000000000000000000e+01, 1.574707031250000000e+01, 3.823242187500000000e+00, 2.737792968750000000e+00, 6.150571346282958984e+00
3.000000000000000000e+01, 8.247070312500000000e+00, 1.132324218750000000e+01, 4.877929687500000000e-01, 1.504838347434997559e+00
3.000000000000000000e+01, 2.324707031250000000e+01, 2.632324218750000000e+01, 1.987792968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.199707031250000000e+01, 7.324218750000000000e-02, 8.627929687500000000e-01, 9.715304374694824219e+00
3.000000000000000000e+01, 2.699707031250000000e+01, 1.507324218750000000e+01, 2.362792968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.497070312500000000e+00, 2.257324218750000000e+01, 1.127929687500000000e-01, 5.218337059020996094e+00
3.000000000000000000e+01, 1.949707031250000000e+01, 7.573242187500000000e+00, 1.612792968750000000e+00, 2.288994789123535156e+00
3.000000000000000000e+01, 1.012207031250000000e+01, 2.819824218750000000e+01, 2.550292968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.512207031250000000e+01, 1.319824218750000000e+01, 1.050292968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.622070312500000000e+00, 5.698242187500000000e+00, 1.800292968750000000e+00, 7.258675575256347656e+00
3.000000000000000000e+01, 1.762207031250000000e+01, 2.069824218750000000e+01, 3.002929687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.372070312500000000e+00, 9.448242187500000000e+00, 2.925292968750000000e+00, 3.620461702346801758e+00
3.000000000000000000e+01, 2.137207031250000000e+01, 2.444824218750000000e+01, 1.425292968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.387207031250000000e+01, 1.694824218750000000e+01, 2.175292968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.887207031250000000e+01, 1.948242187500000000e+00, 6.752929687500000000e-01, 7.821968555450439453e+00
3.000000000000000000e+01, 1.480957031250000000e+01, 1.413574218750000000e+01, 1.904296875000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 2.980957031250000000e+01, 2.913574218750000000e+01, 1.519042968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.309570312500000000e+00, 2.163574218750000000e+01, 7.690429687500000000e-01, 2.469804048538208008e+00
3.000000000000000000e+01, 2.230957031250000000e+01, 6.635742187500000000e+00, 2.269042968750000000e+00, 3.291428565979003906e+00
3.000000000000000000e+01, 3.559570312500000000e+00, 2.538574218750000000e+01, 3.940429687500000000e-01, 6.183200359344482422e+00
3.000000000000000000e+01, 1.855957031250000000e+01, 1.038574218750000000e+01, 1.894042968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.105957031250000000e+01, 2.885742187500000000e+00, 1.144042968750000000e+00, 6.930373668670654297e+00
3.000000000000000000e+01, 2.605957031250000000e+01, 1.788574218750000000e+01, 2.644042968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.434570312500000000e+00, 4.760742187500000000e+00, 2.081542968750000000e+00, 5.147832393646240234e+00
3.000000000000000000e+01, 2.043457031250000000e+01, 1.976074218750000000e+01, 5.815429687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.293457031250000000e+01, 2.726074218750000000e+01, 2.831542968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.793457031250000000e+01, 1.226074218750000000e+01, 1.331542968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.184570312500000000e+00, 1.601074218750000000e+01, 1.706542968750000000e+00, 6.869168877601623535e-01
3.000000000000000000e+01, 2.418457031250000000e+01, 1.010742187500000000e+00, 2.065429687500000000e-01, 8.713777542114257812e+00
3.000000000000000000e+01, 1.684570312500000000e+00, 8.510742187500000000e+00, 2.456542968750000000e+00, 8.261231422424316406e+00
3.000000000000000000e+01, 1.668457031250000000e+01, 2.351074218750000000e+01, 9.565429687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.778320312500000000e+00, 7.104492187500000000e+00, 2.972167968750000000e+00, 2.892724990844726562e+00
3.000000000000000000e+01, 2.277832031250000000e+01, 2.210449218750000000e+01, 1.472167968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.783203125000000000e-01, 2.960449218750000000e+01, 2.222167968750000000e+00, 9.644198417663574219e+00
3.000000000000000000e+01, 1.527832031250000000e+01, 1.460449218750000000e+01, 7.221679687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.028320312500000000e+00, 1.835449218750000000e+01, 2.597167968750000000e+00, 5.931477546691894531e+00
3.000000000000000000e+01, 1.902832031250000000e+01, 3.354492187500000000e+00, 1.097167968750000000e+00, 6.457023620605468750e+00
3.000000000000000000e+01, 1.152832031250000000e+01, 1.085449218750000000e+01, 1.847167968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.652832031250000000e+01, 2.585449218750000000e+01, 3.471679687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.153320312500000000e+00, 1.272949218750000000e+01, 9.096679687500000000e-01, 7.639816284179687500e+00
3.000000000000000000e+01, 1.715332031250000000e+01, 2.772949218750000000e+01, 2.409667968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.653320312500000000e+00, 2.022949218750000000e+01, 1.596679687500000000e-01, 6.664230674505233765e-02
3.000000000000000000e+01, 2.465332031250000000e+01, 5.229492187500000000e+00, 1.659667968750000000e+00, 4.637368679046630859e+00
3.000000000000000000e+01, 1.340332031250000000e+01, 2.397949218750000000e+01, 1.284667968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.840332031250000000e+01, 8.979492187500000000e+00, 2.784667968750000000e+00, 9.989977478981018066e-01
3.000000000000000000e+01, 5.903320312500000000e+00, 1.479492187500000000e+00, 5.346679687500000000e-01, 8.276988983154296875e+00
3.000000000000000000e+01, 2.090332031250000000e+01, 1.647949218750000000e+01, 2.034667968750000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.840820312500000000e+00, 2.679199218750000000e+01, 1.753417968750000000e+00, 3.035295248031616211e+00
3.000000000000000000e+01, 2.184082031250000000e+01, 1.179199218750000000e+01, 2.534179687500000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.434082031250000000e+01, 4.291992187500000000e+00, 2.503417968750000000e+00, 5.658472537994384766e+00
